No.,Execution Time
5372,1.15329
5373,1.10314
5374,1.12669
5375,1.12037
5376,1.2001
5377,1.16848
5378,1.12015
5379,1.16126
5380,1.17804
5381,1.11662
5382,1.18003
5383,1.13058
5384,1.10892
5385,1.11689
5386,1.10781
5387,1.13815
5388,1.16146
5389,1.11307
5390,1.09954
5391,1.12918
5392,1.15853
5393,1.11833
5394,1.17502
5395,1.13162
5396,1.14189
5397,1.10456
5398,1.1571
5399,1.15812
5400,1.11197
5401,1.12256
5402,1.14399
5403,1.13521
5404,1.13835
5405,1.22179
5406,1.12997
5407,1.14856
5408,1.19042
5409,1.15227
5410,1.20517
5411,1.16176
5412,1.13897
5413,1.10063
5414,1.16328
5415,1.14945
5416,1.14842
5417,1.13095
5418,1.13151
5419,1.13358
5420,1.12823
5421,1.12064
5422,1.13134
5423,1.1146
5424,1.0999
5425,1.12342
5426,1.11758
5427,1.17861
5428,1.12152
5429,1.12517
5430,1.14469
5431,1.18745
5432,1.14
5433,1.17226
5434,1.14188
5435,1.14919
5436,1.18365
5437,1.12046
5438,1.1202
5439,1.12394
5440,1.13974
5441,1.14925
5442,1.19801
5443,1.20053
5444,1.11221
5445,1.12908
5446,1.13948
5447,1.11171
5448,1.14608
5449,1.1282
5450,1.10591
5451,1.10458
5452,1.1223
5453,1.11804
5454,1.12203
5455,1.16071
5456,1.1477
5457,1.15931
5458,1.11893
5459,1.11519
5460,1.18559
5461,1.16516
5462,1.18232
5463,1.12849
5464,1.13594
5465,1.12832
5466,1.11404
5467,1.12325
5468,1.1919
5469,1.15113
5470,1.13636
5471,1.15954
5472,1.14263
5473,1.13209
5474,1.13214
5475,1.12384
5476,1.13513
5477,1.11266
5478,1.15432
5479,1.12931
5480,1.13476
5481,1.09803
5482,1.12724
5483,1.15449
5484,1.11927
5485,1.11403
5486,1.11023
5487,1.10015
5488,1.10455
5489,1.11807
5490,1.11081
5491,1.11029
5492,1.12426
5493,1.16715
5494,1.14272
5495,1.16583
5496,1.11722
5497,1.12564
5498,1.14623
5499,1.1288
5500,1.10822
5501,1.12597
5502,1.10093
5503,1.12244
5504,1.10722
5505,1.09964
5506,1.10554
5507,1.10849
5508,1.12541
5509,1.11047
5510,1.14591
5511,1.13603
5512,1.11457
5513,1.12091
5514,1.16641
5515,1.16086
5516,1.1687
5517,1.10979
5518,1.12294
5519,1.12725
5520,1.11217
5521,1.10989
5522,1.10848
5523,1.13886
5524,1.15529
5525,1.11941
5526,1.10617
5527,1.11464
5528,1.09949
5529,1.11934
5530,1.12365
5531,1.1227
5532,1.11564
5533,1.13192
5534,1.1357
5535,1.10634
5536,1.15044
5537,1.1396
5538,1.13125
5539,1.10669
5540,1.12963
5541,1.13427
5542,1.14226
5543,1.11564
5544,1.11831
5545,1.1175
5546,1.10569
5547,1.14268
5548,1.15011
5549,1.11984
5550,1.10133
5551,1.1123
5552,1.10868
5553,1.14203
5554,1.12024
5555,1.11938
5556,1.10347
5557,1.1312
5558,1.14059
5559,1.11671
5560,1.14308
5561,1.13475
5562,1.16871
5563,1.11388
5564,1.14697
5565,1.1236
5566,1.19103
5567,1.21968
5568,1.18925
5569,1.20985
5570,1.10168
5571,1.13358
5572,1.11023
5573,1.13245
5574,1.12699
5575,1.12362
5576,1.10768
5577,1.12214
5578,1.17812
5579,1.10182
5580,1.12188
5581,1.12723
5582,1.10751
5583,1.11349
5584,1.15773
5585,1.12009
5586,1.1387
5587,1.14733
5588,1.15837
5589,1.11378
5590,1.13065
5591,1.15215
5592,1.12003
5593,1.12462
5594,1.11883
5595,1.1494
5596,1.10799
5597,1.12828
5598,1.12631
5599,1.14108
5600,1.11525
5601,1.19224
5602,1.13904
5603,1.12879
5604,1.17686
5605,1.18286
5606,1.12364
5607,1.11534
5608,1.14698
5609,1.13897
5610,1.14601
5611,1.18618
5612,1.14139
5613,1.12006
5614,1.10743
5615,1.10785
5616,1.19157
5617,1.14572
5618,1.17277
5619,1.15996
5620,1.22278
5621,1.17247
5622,1.20149
5623,1.17483
5624,1.13655
5625,1.14339
5626,1.12311
5627,1.1295
5628,1.19234
5629,1.15796
5630,1.15903
5631,1.15688
5632,1.17123
5633,1.20356
5634,1.13115
5635,1.15487
5636,1.16425
5637,1.19793
5638,1.13281
5639,1.17306
5640,1.19097
5641,1.15153
5642,1.12961
5643,1.11582
5644,1.13655
5645,1.11085
5646,1.10568
5647,1.1656
5648,1.12282
5649,1.12455
5650,1.15811
5651,1.17677
5652,1.176
5653,1.20135
5654,1.16903
5655,1.12295
5656,1.13782
5657,1.13699
5658,1.18165
5659,1.14
5660,1.13518
5661,1.17535
5662,1.14221
5663,1.14312
5664,1.15409
5665,1.13707
5666,1.15344
5667,1.16925
5668,1.19693
5669,1.14814
5670,1.2342
5671,1.18096
5672,1.23515
5673,1.23503
5674,1.15121
5675,1.23119
5676,1.20127
5677,1.1709
5678,1.21963
5679,1.22038
5680,1.17452
5681,1.20606
5682,1.14044
5683,1.17654
5684,1.20106
5685,1.18708
5686,1.1652
5687,1.11507
5688,1.12347
5689,1.18231
5690,1.16375
5691,1.1476
5692,1.1356
5693,1.13017
5694,1.12222
5695,1.12218
5696,1.20612
5697,1.14727
5698,1.16151
5699,1.17613
5700,1.16265
5701,1.12199
5702,1.2009
5703,1.15847
5704,1.23157
5705,1.23794
5706,1.16505
5707,1.12847
5708,1.1346
5709,1.19602
5710,1.17047
5711,1.1929
5712,1.11645
5713,1.13326
5714,1.14544
5715,1.1569
5716,1.12262
5717,1.11301
5718,1.15582
5719,1.14831
5720,1.17847
5721,1.13878
5722,1.18697
5723,1.16795
5724,1.2163
5725,1.20387
5726,1.1374
5727,1.15769
5728,1.11448
5729,1.14001
5730,1.17195
5731,1.13661
5732,1.14548
5733,1.19597
5734,1.14705
5735,1.11211
5736,1.15743
5737,1.12489
5738,1.1388
5739,1.13327
5740,1.18249
5741,1.16177
5742,1.18386
5743,1.11848
5744,1.15676
5745,1.1773
5746,1.12672
5747,1.11229
5748,1.16028
5749,1.16245
5750,1.14637
5751,1.15836
5752,1.09142
5753,1.12562
5754,1.21267
5755,1.15475
5756,1.15103
5757,1.13629
5758,1.13735
5759,1.18719
5760,1.11792
5761,1.21544
5762,1.16556
5763,1.11468
5764,1.15862
5765,1.17219
5766,1.19046
5767,1.10441
5768,1.22058
5769,1.13641
5770,1.15585
5771,1.14518
5772,1.12805
5773,1.15632
5774,1.13724
5775,1.21269
5776,1.16381
5777,1.21278
5778,1.16592
5779,1.14943
5780,1.11517
5781,1.16602
5782,1.1419
5783,1.13057
5784,1.11717
5785,1.13367
5786,1.17453
5787,1.19306
5788,1.12499
5789,1.1191
5790,1.14492
5791,1.15409
5792,1.13959
5793,1.12716
5794,1.17278
5795,1.17796
5796,1.14129
5797,1.13021
5798,1.14962
5799,1.11505
5800,1.15281
5801,1.1437
5802,1.11517
5803,1.17375
5804,1.13297
5805,1.14909
5806,1.1664
5807,1.15189
5808,1.14117
5809,1.1373
5810,1.11107
5811,1.12981
5812,1.13474
5813,1.14089
5814,1.12151
5815,1.16293
5816,1.11941
5817,1.13049
5818,1.17115
5819,1.13548
5820,1.13714
5821,1.13254
5822,1.16114
5823,1.12074
5824,1.09856
5825,1.14739
5826,1.13623
5827,1.17615
5828,1.1422
5829,1.19314
5830,1.13209
5831,1.12104
5832,1.15772
5833,1.17506
5834,1.12893
5835,1.10475
5836,1.15123
5837,1.17526
5838,1.11537
5839,1.15151
5840,1.11491
5841,1.16984
5842,1.11593
5843,1.09238
5844,1.11845
5845,1.1449
5846,1.10983
5847,1.10369
5848,1.13808
5849,1.15238
5850,1.185
5851,1.16642
5852,1.13206
5853,1.19048
5854,1.15974
5855,1.15229
5856,1.19224
5857,1.14203
5858,1.11481
5859,1.14297
5860,1.18504
5861,1.10848
5862,1.10487
5863,1.12197
5864,1.11513
5865,1.12129
5866,1.11547
5867,1.14301
5868,1.13435
5869,1.14969
5870,1.13683
5871,1.12336
5872,1.16371
5873,1.10108
5874,1.11104
5875,1.11204
5876,1.11118
5877,1.12537
5878,1.13647
5879,1.11799
5880,1.13554
5881,1.16059
5882,1.1672
5883,1.12061
5884,1.11764
5885,1.1174
5886,1.113
5887,1.15298
5888,1.15075
5889,1.11082
5890,1.11825
5891,1.13372
5892,1.11718
5893,1.10764
5894,1.11796
5895,1.13414
5896,1.14611
5897,1.12237
5898,1.12631
5899,1.1235
5900,1.11715
5901,1.12028
5902,1.13652
5903,1.10638
5904,1.12785
5905,1.13371
5906,1.13062
5907,1.15234
5908,1.11414
5909,1.13073
5910,1.13098
5911,1.11482
5912,1.14079
5913,1.16952
5914,1.11976
5915,1.11181
5916,1.13091
5917,1.12498
5918,1.12989
5919,1.1238
5920,1.11477
5921,1.12134
5922,1.1292
5923,1.1483
5924,1.15003
5925,1.11999
5926,1.11369
5927,1.12947
5928,1.10646
5929,1.12948
5930,1.13332
5931,1.18312
5932,1.12559
5933,1.13439
5934,1.14453
5935,1.19632
5936,1.15237
5937,1.13715
5938,1.16402
5939,1.12504
5940,1.1642
5941,1.11258
5942,1.11529
5943,1.11292
5944,1.16351
5945,1.11766
5946,1.1535
5947,1.12576
5948,1.11507
5949,1.10798
5950,1.14964
5951,1.11389
5952,1.10581
5953,1.15061
5954,1.132
5955,1.15095
5956,1.13092
5957,1.11977
5958,1.12641
5959,1.12107
5960,1.1511
5961,1.15658
5962,1.1087
5963,1.1086
5964,1.11924
5965,1.16876
5966,1.15332
5967,1.09476
5968,1.10711
5969,1.11176
5970,1.10493
5971,1.10596
5972,1.1093
5973,1.11482
5974,1.12151
5975,1.12101
5976,1.10721
5977,1.15487
5978,1.12642
5979,1.11181
5980,1.15526
5981,1.11861
5982,1.11405
5983,1.09622
5984,1.1158
5985,1.20349
5986,1.19181
5987,1.14363
5988,1.17269
5989,1.19011
5990,1.15596
5991,1.18686
5992,1.15087
5993,1.16755
5994,1.12066
5995,1.13671
5996,1.10337
5997,1.12009
5998,1.12713
5999,1.13721
6000,1.12525
6001,1.13775
6002,1.12548
6003,1.09975
6004,1.16905
6005,1.19822
6006,1.15701
6007,1.16545
6008,1.12252
6009,1.15245
6010,1.10033
6011,1.14193
6012,1.15749
6013,1.14503
6014,1.15946
6015,1.17618
6016,1.16585
6017,1.11791
6018,1.17532
6019,1.13041
6020,1.11805
6021,1.13299
6022,1.16673
6023,1.17858
6024,1.19927
6025,1.10769
6026,1.11947
6027,1.14583
6028,1.19239
6029,1.11699
6030,1.14636
6031,1.16492
6032,1.12821
6033,1.13115
6034,1.15603
6035,1.09991
6036,1.1176
6037,1.16309
6038,1.1533
6039,1.18064
6040,1.18363
6041,1.16031
6042,1.10577
6043,1.13916
6044,1.11653
6045,1.10218
6046,1.15411
6047,1.11485
6048,1.12835
6049,1.15416
6050,1.11565
6051,1.14385
6052,1.11728
6053,1.16454
6054,1.13427
6055,1.13822
6056,1.13641
6057,1.14606
6058,1.18737
6059,1.17186
6060,1.13375
6061,1.15224
6062,1.17566
6063,1.15133
6064,1.16097
6065,1.19701
6066,1.20142
6067,1.15856
6068,1.20489
6069,1.18556
6070,1.16569
6071,1.16209
6072,1.20234
6073,1.16134
6074,1.19846
6075,1.19728
6076,1.19868
6077,1.21698
6078,1.17574
6079,1.14694
6080,1.1394
6081,1.19615
6082,1.22584
6083,1.25733
6084,1.2239
6085,1.20304
6086,1.21463
6087,1.21189
6088,1.18765
6089,1.14406
6090,1.21439
6091,1.22953
6092,1.24507
6093,1.21394
6094,1.18621
6095,1.21346
6096,1.14137
6097,1.20907
6098,1.17839
6099,1.21022
6100,1.22047
6101,1.1857
6102,1.1589
6103,1.19612
6104,1.16373
6105,1.13734
6106,1.19813
6107,1.20776
6108,1.14835
6109,1.18642
6110,1.16129
6111,1.21662
6112,1.22487
6113,1.22743
6114,1.13782
6115,1.12388
6116,1.18916
6117,1.17097
6118,1.14343
6119,1.13641
6120,1.12874
6121,1.13611
6122,1.11745
6123,1.12426
6124,1.11767
6125,1.15946
6126,1.18233
6127,1.18062
6128,1.14389
6129,1.12837
6130,1.16643
6131,1.11132
6132,1.14841
6133,1.16002
6134,1.1384
6135,1.13711
6136,1.1341
6137,1.15719
6138,1.1337
6139,1.15013
6140,1.14012
6141,1.2185
6142,1.22039
6143,1.15476
6144,1.10834
6145,1.15847
6146,1.10826
6147,1.11763
6148,1.17461
6149,1.12986
6150,1.16935
6151,1.14449
6152,1.14677
6153,1.12672
6154,1.1483
6155,1.12611
6156,1.12788
6157,1.12476
6158,1.18858
6159,1.18641
6160,1.12872
6161,1.12632
6162,1.15869
6163,1.11789
6164,1.14443
6165,1.16021
6166,1.13
6167,1.12505
6168,1.19339
6169,1.1695
6170,1.15746
6171,1.1518
6172,1.10284
6173,1.1261
6174,1.13129
6175,1.12133
6176,1.11241
6177,1.14281
6178,1.129
6179,1.16347
6180,1.14287
6181,1.11807
6182,1.13103
6183,1.16171
6184,1.13072
6185,1.11557
6186,1.12526
6187,1.12483
6188,1.14154
6189,1.10943
6190,1.13228
6191,1.14264
6192,1.1619
6193,1.13712
6194,1.15187
6195,1.14161
6196,1.13183
6197,1.11903
6198,1.12269
6199,1.10969
6200,1.12706
6201,1.09963
6202,1.11938
6203,1.13034
6204,1.13335
6205,1.11503
6206,1.11699
6207,1.14368
6208,1.10655
6209,1.11254
6210,1.1336
6211,1.13471
6212,1.15602
6213,1.11942
6214,1.11797
6215,1.11379
6216,1.13524
6217,1.14125
6218,1.14848
6219,1.11878
6220,1.11838
6221,1.12743
6222,1.13097
6223,1.13472
6224,1.14371
6225,1.13882
6226,1.11586
6227,1.1131
6228,1.10619
6229,1.10729
6230,1.10313
6231,1.12696
6232,1.17038
6233,1.13065
6234,1.1203
6235,1.13765
6236,1.1197
6237,1.12469
6238,1.11415
6239,1.13868
6240,1.13315
6241,1.16627
6242,1.16452
6243,1.12676
6244,1.12131
6245,1.11396
6246,1.1338
6247,1.18392
6248,1.16751
6249,1.15939
6250,1.1211
6251,1.12796
6252,1.14729
6253,1.12791
6254,1.12777
6255,1.15494
6256,1.15703
6257,1.11694
6258,1.143
6259,1.15015
6260,1.13996
6261,1.15622
6262,1.14433
6263,1.11481
6264,1.14242
6265,1.11789
6266,1.11936
6267,1.1264
6268,1.12847
6269,1.16536
6270,1.12557
6271,1.138
6272,1.1632
6273,1.17209
6274,1.11591
6275,1.11156
6276,1.12729
6277,1.15599
6278,1.1439
6279,1.18377
6280,1.12463
6281,1.23903
6282,1.16092
6283,1.15331
6284,1.1839
6285,1.18327
6286,1.23139
6287,1.19419
6288,1.20304
6289,1.19529
6290,1.17119
6291,1.14207
6292,1.13161
6293,1.13713
6294,1.18341
6295,1.12378
6296,1.18758
6297,1.15947
6298,1.19949
6299,1.16008
6300,1.20611
6301,1.21425
6302,1.15508
6303,1.17822
6304,1.1318
6305,1.16464
6306,1.16505
6307,1.18319
6308,1.15479
6309,1.14747
6310,1.15136
6311,1.1539
6312,1.21313
6313,1.11856
6314,1.19699
6315,1.16796
6316,1.11007
6317,1.14127
6318,1.11801
6319,1.13627
6320,1.1226
6321,1.11992
6322,1.11582
6323,1.12808
6324,1.11771
6325,1.11817
6326,1.12919
6327,1.15792
6328,1.12039
6329,1.14387
6330,1.10715
6331,1.15162
6332,1.1993
6333,1.15094
6334,1.14479
6335,1.15353
6336,1.13795
6337,1.19606
6338,1.14926
6339,1.18937
6340,1.14977
6341,1.12156
6342,1.25494
6343,1.18509
6344,1.19348
6345,1.17715
6346,1.15406
6347,1.15628
6348,1.20193
6349,1.19687
6350,1.2111
6351,1.16266
6352,1.25849
6353,1.20644
6354,1.19909
6355,1.22198
6356,1.12239
6357,1.12155
6358,1.11178
6359,1.14399
6360,1.15848
6361,1.13048
6362,1.12254
6363,1.19037
6364,1.12063
6365,1.14937
6366,1.23802
6367,1.15233
6368,1.15996
6369,1.13912
6370,1.11143
6371,1.12082
6372,1.11452
6373,1.18057
6374,1.1619
6375,1.24429
6376,1.17995
6377,1.1421
6378,1.14327
6379,1.13801
6380,1.16196
6381,1.13538
6382,1.14229
6383,1.18026
6384,1.11046
6385,1.11815
6386,1.12209
6387,1.11593
6388,1.13563
6389,1.25672
6390,1.16509
6391,1.17252
6392,1.15519
6393,1.18137
6394,1.19889
6395,1.21695
6396,1.12373
6397,1.1803
6398,1.1664
6399,1.18993
6400,1.1355
6401,1.21199
6402,1.2
6403,1.16223
6404,1.25998
6405,1.22346
6406,1.22908
6407,1.17006
6408,1.18022
6409,1.18447
6410,1.14226
6411,1.14204
6412,1.19714
6413,1.13785
6414,1.19332
6415,1.13148
6416,1.11845
6417,1.13211
6418,1.15498
6419,1.15565
6420,1.14908
6421,1.17779
6422,1.16056
6423,1.20848
6424,1.10921
6425,1.10937
6426,1.1573
6427,1.17233
6428,1.1678
6429,1.15809
6430,1.11649
6431,1.12325
6432,1.10978
6433,1.10546
6434,1.12993
6435,1.38149
6436,1.14796
6437,1.14904
6438,1.11132
6439,1.13646
6440,1.13529
6441,1.12042
6442,1.18432
6443,1.17136
6444,1.14826
6445,1.15796
6446,1.13302
6447,1.21778
6448,1.16485
6449,1.18841
6450,1.15228
6451,1.14216
6452,1.12873
6453,1.14369
6454,1.10706
6455,1.16511
6456,1.14597
6457,1.13222
6458,1.1847
6459,1.14639
6460,1.13412
6461,1.12907
6462,1.11238
6463,1.11916
6464,1.14054
6465,1.12452
6466,1.17694
6467,1.12533
6468,1.12259
6469,1.10604
6470,1.11903
6471,1.13397
6472,1.17347
6473,1.12995
6474,1.16196
6475,1.18485
6476,1.1576
6477,1.12382
6478,1.11384
6479,1.14203
6480,1.19545
6481,1.13605
6482,1.13097
6483,1.16024
6484,1.20594
6485,1.13073
6486,1.1168
6487,1.12597
6488,1.13452
6489,1.14141
6490,1.15504
6491,1.13571
6492,1.16289
6493,1.15894
6494,1.18814
6495,1.14465
6496,1.13173
6497,1.12267
6498,1.11425
6499,1.13688
6500,1.11211
6501,1.14489
6502,1.19097
6503,1.21723
6504,1.14173
6505,1.18335
6506,1.20897
6507,1.20771
6508,1.15647
6509,1.13944
6510,1.17181
6511,1.20803
6512,1.11117
6513,1.13507
6514,1.11869
6515,1.22238
6516,1.19071
6517,1.1319
6518,1.12532
6519,1.12563
6520,1.16864
6521,1.12667
6522,1.11351
6523,1.11907
6524,1.11295
6525,1.16556
6526,1.16238
6527,1.13335
6528,1.14501
6529,1.17976
6530,1.12716
6531,1.12431
6532,1.20219
6533,1.15132
6534,1.13712
6535,1.14762
6536,1.11337
6537,1.13578
6538,1.16556
6539,1.14578
6540,1.12125
6541,1.11385
6542,1.13033
6543,1.12508
6544,1.13352
6545,1.14576
6546,1.17118
6547,1.22499
6548,1.13749
6549,1.1215
6550,1.1431
6551,1.12402
6552,1.11391
6553,1.1264
6554,1.11839
6555,1.17188
6556,1.145
6557,1.17786
6558,1.13331
6559,1.19383
6560,1.22987
6561,1.16495
6562,1.18686
6563,1.158
6564,1.14988
6565,1.12679
6566,1.14193
6567,1.1472
6568,1.16988
6569,1.1287
6570,1.20419
6571,1.16431
6572,1.15775
6573,1.19541
6574,1.187
6575,1.22916
6576,1.19618
6577,1.1786
6578,1.17207
6579,1.21365
6580,1.21037
6581,1.22471
6582,1.18846
6583,1.19262
6584,1.23469
6585,1.25777
6586,1.17785
6587,1.20854
6588,1.16288
6589,1.13499
6590,1.20758
6591,1.17086
6592,1.18912
6593,1.16365
6594,1.16319
6595,1.17975
6596,1.17132
6597,1.15536
6598,1.17534
6599,1.17595
6600,1.13337
6601,1.18742
6602,1.16806
6603,1.19898
6604,1.16403
6605,1.21419
6606,1.20132
6607,1.19886
6608,1.22877
6609,1.40599
6610,1.19989
6611,1.22167
6612,1.16631
6613,1.20661
6614,1.19192
6615,1.1848
6616,1.18819
6617,1.15568
6618,1.18219
6619,1.17335
6620,1.1454
6621,1.15155
6622,1.20673
6623,1.16885
6624,1.14458
6625,1.20849
6626,1.17337
6627,1.16052
6628,1.1917
6629,1.18625
6630,1.16108
6631,1.16108
6632,1.13836
6633,1.1895
6634,1.17407
6635,1.16559
6636,1.21041
6637,1.1668
6638,1.21363
6639,1.17877
6640,1.19991
6641,1.13029
6642,1.16984
6643,1.20753
6644,1.17901
6645,1.18694
6646,1.18859
6647,1.15617
6648,1.16348
6649,1.14651
6650,1.17754
6651,1.18032
6652,1.20411
6653,1.16579
6654,1.1543
6655,1.18682
6656,1.20825
6657,1.18331
6658,1.33956
6659,1.27539
6660,1.17646
6661,1.15814
6662,1.21183
6663,1.18252
6664,1.21066
6665,1.15851
6666,1.14556
6667,1.17236
6668,1.15059
6669,1.16753
6670,1.13367
6671,1.16075
6672,1.12208
6673,1.16248
6674,1.1467
6675,1.16262
6676,1.14511
6677,1.2083
6678,1.1775
6679,1.18509
6680,1.19145
6681,1.13887
6682,1.14624
6683,1.17996
6684,1.17967
6685,1.14481
6686,1.16181
6687,1.13992
6688,1.13321
6689,1.22081
6690,1.15117
6691,1.17291
6692,1.15585
6693,1.12738
6694,1.13421
6695,1.13308
6696,1.16164
6697,1.15789
6698,1.15894
6699,1.13168
6700,1.16549
6701,1.21704
6702,1.14899
6703,1.18168
6704,1.17069
6705,1.21584
6706,1.19559
6707,1.19138
6708,1.19655
6709,1.17335
6710,1.17896
6711,1.24174
6712,1.2084
6713,1.19918
6714,1.20458
6715,1.25661
6716,1.20128
6717,1.18137
6718,1.15996
6719,1.18478
6720,1.14352
6721,1.19137
6722,1.16763
6723,1.30712
6724,1.27415
6725,1.21086
6726,1.19443
6727,1.15832
6728,1.17801
6729,1.11561
6730,1.12519
6731,1.15943
6732,1.16314
6733,1.14641
6734,1.25233
6735,1.15586
6736,1.18194
6737,1.1366
6738,1.13369
6739,1.13589
6740,1.19274
6741,1.1979
6742,1.15649
6743,1.17848
6744,1.14393
6745,1.16865
6746,1.17152
6747,1.17146
6748,1.16688
6749,1.13194
6750,1.14568
6751,1.17864
6752,1.15235
6753,1.12229
6754,1.13622
6755,1.18356
6756,1.15552
6757,1.12295
6758,1.15161
6759,1.14945
6760,1.11864
6761,1.13839
6762,1.1821
6763,1.15973
6764,1.17087
6765,1.14086
6766,1.19277
6767,1.18206
6768,1.14037
6769,1.15972
6770,1.15367
6771,1.15846
6772,1.15432
6773,1.11235
6774,1.1832
6775,1.18145
6776,1.12498
6777,1.19242
6778,1.14784
6779,1.11386
6780,1.14845
6781,1.15125
6782,1.1034
6783,1.11033
6784,1.13512
6785,1.17068
6786,1.14079
6787,1.14456
6788,1.13048
6789,1.11535
6790,1.13708
6791,1.14706
6792,1.18311
6793,1.10413
6794,1.11316
6795,1.19285
6796,1.15017
6797,1.12363
6798,1.16544
6799,1.14308
6800,1.1201
6801,1.12306
6802,1.17124
6803,1.12841
6804,1.13015
6805,1.14505
6806,1.14242
6807,1.12179
6808,1.16209
6809,1.1344
6810,1.11241
6811,1.12301
6812,1.14839
6813,1.11037
6814,1.12682
6815,1.13843
6816,1.13968
6817,1.16779
6818,1.21361
6819,1.18056
6820,1.14101
6821,1.18276
6822,1.12396
6823,1.13876
6824,1.14159
6825,1.10735
6826,1.1304
6827,1.13149
6828,1.17336
6829,1.15666
6830,1.10673
6831,1.10313
6832,1.10816
6833,1.11218
6834,1.11072
6835,1.1143
6836,1.11589
6837,1.1535
6838,1.13538
6839,1.11306
6840,1.12213
6841,1.11225
6842,1.13686
6843,1.11479
6844,1.13056
6845,1.15812
6846,1.14163
6847,1.11878
6848,1.12006
6849,1.16452
6850,1.0998
6851,1.11537
6852,1.13229
6853,1.11689
6854,1.11845
6855,1.133
6856,1.16094
6857,1.13915
6858,1.16633
6859,1.10554
6860,1.12877
6861,1.11811
6862,1.12848
6863,1.17946
6864,1.13156
6865,1.11426
6866,1.11937
6867,1.13727
6868,1.16724
6869,1.15514
6870,1.17053
6871,1.18949
6872,1.15732
6873,1.12774
6874,1.17891
6875,1.12234
6876,1.12772
6877,1.10893
6878,1.15976
6879,1.11964
6880,1.14533
6881,1.14289
6882,1.12714
6883,1.10893
6884,1.10634
6885,1.11951
6886,1.10521
6887,1.10637
6888,1.12465
6889,1.1044
6890,1.1636
6891,1.13985
6892,1.1
6893,1.11179
6894,1.1507
6895,1.10719
6896,1.10438
6897,1.11456
6898,1.10888
6899,1.12014
6900,1.15071
6901,1.11389
6902,1.10746
6903,1.11724
6904,1.11363
6905,1.11409
6906,1.11853
6907,1.12069
6908,1.15017
6909,1.11908
6910,1.14902
6911,1.14999
6912,1.10685
6913,1.10813
6914,1.10478
6915,1.12114
6916,1.13238
6917,1.12612
6918,1.1429
6919,1.11894
6920,1.12375
6921,1.15559
6922,1.13817
6923,1.18841
6924,1.19311
6925,1.13515
6926,1.13553
6927,1.16223
6928,1.16482
6929,1.12775
6930,1.14774
6931,1.14697
6932,1.11619
6933,1.12984
6934,1.12139
6935,1.11024
6936,1.11068
6937,1.15179
6938,1.13397
6939,1.10085
6940,1.10064
6941,1.13181
6942,1.10468
6943,1.12671
6944,1.12028
6945,1.13652
6946,1.11422
6947,1.10577
6948,1.12968
6949,1.10905
6950,1.11578
6951,1.11707
6952,1.13301
6953,1.15779
6954,1.16626
6955,1.1075
6956,1.10857
6957,1.10861
6958,1.10968
6959,1.12268
6960,1.10624
6961,1.10466
6962,1.10026
6963,1.12987
6964,1.14127
6965,1.12409
6966,1.10403
6967,1.09897
6968,1.11063
6969,1.10807
6970,1.11777
6971,1.13035
6972,1.1348
6973,1.15359
6974,1.16749
6975,1.1164
6976,1.1653
6977,1.15433
6978,1.20066
6979,1.14507
6980,1.11656
6981,1.14624
6982,1.12423
6983,1.13981
6984,1.11093
6985,1.11683
6986,1.10693
6987,1.14097
6988,1.10323
6989,1.10942
6990,1.14014
6991,1.10911
6992,1.10841
6993,1.12838
6994,1.12129
6995,1.09852
6996,1.12373
6997,1.12698
6998,1.11799
6999,1.16909
7000,1.11243
7001,1.18364
7002,1.11509
7003,1.10634
7004,1.12996
7005,1.12726
7006,1.11918
7007,1.15044
7008,1.16159
7009,1.19758
7010,1.11839
7011,1.12637
7012,1.14987
7013,1.11596
7014,1.14089
7015,1.10965
7016,1.11917
7017,1.13422
7018,1.13636
7019,1.12428
7020,1.14534
7021,1.15437
7022,1.21539
7023,1.15326
7024,1.11129
7025,1.16704
7026,1.16594
7027,1.1922
7028,1.16306
7029,1.16541
7030,1.20075
7031,1.1415
7032,1.17224
7033,1.18433
7034,1.19341
7035,1.14692
7036,1.1329
7037,1.2398
7038,1.1265
7039,1.15695
7040,1.13725
7041,1.11548
7042,1.12437
7043,1.13138
7044,1.15922
7045,1.12366
7046,1.11691
7047,1.11717
7048,1.15657
7049,1.17062
7050,1.12487
7051,1.14714
7052,1.16237
7053,1.12576
7054,1.17095
7055,1.16355
7056,1.16345
7057,1.13206
7058,1.13249
7059,1.12062
7060,1.12611
7061,1.16873
7062,1.14392
7063,1.12189
7064,1.16387
7065,1.16703
7066,1.14377
7067,1.1183
7068,1.12639
7069,1.1302
7070,1.11904
7071,1.10779
7072,1.12926
7073,1.11638
7074,1.12236
7075,1.12448
7076,1.18587
7077,1.14905
7078,1.19124
7079,1.13982
7080,1.19441
7081,1.13629
7082,1.17493
7083,1.14836
7084,1.1267
7085,1.13368
7086,1.16273
7087,1.16078
7088,1.12897
7089,1.15403
7090,1.13498
7091,1.14802
7092,1.15718
7093,1.1177
7094,1.16344
7095,1.20183
7096,1.18069
7097,1.16313
7098,1.10869
7099,1.1595
7100,1.1065
7101,1.13457
7102,1.13779
7103,1.13536
7104,1.13819
7105,1.17409
7106,1.17664
7107,1.18315
7108,1.10197
7109,1.20553
7110,1.15061
7111,1.12455
7112,1.11893
7113,1.11182
7114,1.16372
7115,1.12921
7116,1.13062
7117,1.16457
7118,1.1439
7119,1.13099
7120,1.16794
7121,1.12166
